Date,Open,High,Low,Close,Volume,BB_UPPER,BB_MIDDLE,BB_LOWER,SMA - 20,SMA - 50,SMA - 200
2017-04-21 00:00:00-04:00,235.25,235.30999755859375,234.1300048828125,234.58999633789062,110389800,236.64754285055773,234.7674987792969,232.88745470803605,234.7674987792969,235.5691995239258,
2017-04-24 00:00:00-04:00,237.17999267578125,237.41000366210938,234.55999755859375,237.1699981689453,119209900,237.04511076154162,234.93299865722656,232.8208865529115,234.93299865722656,235.70059936523438,
2017-04-25 00:00:00-04:00,237.91000366210938,238.9499969482422,237.80999755859375,238.5500030517578,76698300,237.74786232154008,235.17949905395508,232.61113578637008,235.17949905395508,235.84139953613283,
2017-04-26 00:00:00-04:00,238.50999450683594,239.52999877929688,238.35000610351562,238.39999389648438,84702500,238.2789982684892,235.33349838256837,232.38799849664753,235.33349838256837,235.9539993286133,
2017-04-27 00:00:00-04:00,238.77000427246094,238.9499969482422,237.97999572753906,238.60000610351562,57410300,238.77507907596672,235.4864990234375,232.19791897090826,235.4864990234375,236.05199951171875,
2017-04-28 00:00:00-04:00,238.89999389648438,238.92999267578125,237.92999267578125,238.0800018310547,63532800,239.0489187860519,235.57599945068358,232.10308011531527,235.57599945068358,236.11519958496095,
2017-05-01 00:00:00-04:00,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,66882500,239.46370662631873,235.72299880981444,231.98229099331016,235.72299880981444,236.1943994140625,
2017-05-02 00:00:00-04:00,238.83999633789062,238.97999572753906,238.3000030517578,238.77000427246094,57375700,239.8687116575597,235.89499893188477,231.92128620620986,235.89499893188477,236.2679995727539,
2017-05-03 00:00:00-04:00,238.77000427246094,238.8800048828125,237.6999969482422,238.47999572753906,73137700,240.17612205426695,236.04499893188478,231.9138758095026,236.04499893188478,236.3077993774414,
2017-05-04 00:00:00-04:00,238.8300018310547,238.9199981689453,237.77999877929688,238.75999450683594,61462700,240.50009784613206,236.2439987182617,231.98789959039135,236.2439987182617,236.35739929199218,
2017-05-05 00:00:00-04:00,239.19000244140625,239.72000122070312,238.67999267578125,239.6999969482422,62001300,240.96274775513515,236.4569984436035,231.95124913207187,236.4569984436035,236.42259918212892,
2017-05-08 00:00:00-04:00,239.75,239.9199981689453,239.1699981689453,239.66000366210938,48385700,241.3618348283451,236.67999877929688,231.99816273024865,236.67999877929688,236.4809991455078,
2017-05-09 00:00:00-04:00,239.9600067138672,240.19000244140625,239.0399932861328,239.44000244140625,51363200,241.6775274342828,236.88499908447267,232.09247073466253,236.88499908447267,236.5275991821289,
2017-05-10 00:00:00-04:00,239.38999938964844,239.8699951171875,239.14999389648438,239.8699951171875,54293800,242.01420398613152,237.12549896240233,232.23679393867315,237.12549896240233,236.5955990600586,
2017-05-11 00:00:00-04:00,239.35000610351562,239.57000732421875,238.1300048828125,239.3800048828125,62358300,242.15229758249131,237.39299926757812,232.63370095266492,237.39299926757812,236.5875991821289,
2017-05-12 00:00:00-04:00,239.08999633789062,239.42999267578125,238.6699981689453,238.97999572753906,53912700,241.92610360104598,237.71649932861328,233.50689505618058,237.71649932861328,236.60179901123047,
2017-05-15 00:00:00-04:00,239.47000122070312,240.44000244140625,239.4499969482422,240.3000030517578,61918900,242.08907523097503,238.00299911499025,233.91692299900546,238.00299911499025,236.63939910888672,
2017-05-16 00:00:00-04:00,240.63999938964844,240.6699981689453,239.6300048828125,240.0800018310547,51241800,242.00160535991395,238.3134994506836,234.62539354145324,238.3134994506836,236.68679901123048,
2017-05-17 00:00:00-04:00,240.0800018310547,240.0800018310547,235.75,235.82000732421875,172174100,241.57116865214294,238.43249969482423,235.29383073750552,238.43249969482423,236.66319915771484,
2017-05-18 00:00:00-04:00,235.72999572753906,237.75,235.42999267578125,236.77000427246094,107047700,241.40196566812932,238.50400009155274,235.60603451497616,238.50400009155274,236.66739929199218,
2017-05-19 00:00:00-04:00,237.3300018310547,239.0800018310547,237.27000427246094,238.30999755859375,115011400,240.93395166906248,238.69000015258788,236.4460486361133,238.69000015258788,236.69639923095704,
2017-05-22 00:00:00-04:00,238.89999389648438,239.7100067138672,238.82000732421875,239.52000427246094,61010600,240.96059550364149,238.80750045776367,236.65440541188585,238.80750045776367,236.73299926757812,
2017-05-23 00:00:00-04:00,239.9499969482422,240.24000549316406,239.50999450683594,240.0500030517578,48341700,241.10132634907384,238.88250045776368,236.66367456645352,238.88250045776368,236.7777993774414,
2017-05-24 00:00:00-04:00,240.32000732421875,240.72999572753906,239.92999267578125,240.61000061035156,46927700,241.3277444312492,238.99300079345704,236.6582571556649,238.99300079345704,236.85199951171876,
2017-05-25 00:00:00-04:00,241.1999969482422,242.0800018310547,240.9600067138672,241.75999450683594,64071700,241.78258630152166,239.15100021362304,236.5194141257244,239.15100021362304,236.90819946289062,
2017-05-26 00:00:00-04:00,241.5399932861328,241.89999389648438,241.4499969482422,241.7100067138672,46629900,242.1474060957434,239.33250045776367,236.51759481978394,239.33250045776367,236.9727996826172,
2017-05-30 00:00:00-04:00,241.33999633789062,241.7899932861328,241.16000366210938,241.5,35201900,242.42975062150288,239.4735008239746,236.51725102644633,239.4735008239746,237.06219970703125,
2017-05-31 00:00:00-04:00,241.83999633789062,241.8800048828125,240.63999938964844,241.44000244140625,91796000,242.66875075875598,239.60700073242188,236.54525070608778,239.60700073242188,237.15559967041017,
2017-06-01 00:00:00-04:00,241.97000122070312,243.3800048828125,241.63999938964844,243.36000061035156,68962000,243.28924205787263,239.8510009765625,236.41275989525235,239.8510009765625,237.3481997680664,
2017-06-02 00:00:00-04:00,243.4199981689453,244.35000610351562,243.0800018310547,244.1699981689453,88666100,244.0189272437006,240.12150115966796,236.2240750756353,240.12150115966796,237.54599975585938,
2017-06-05 00:00:00-04:00,243.97000122070312,244.3000030517578,243.75999450683594,243.99000549316406,44698800,244.5915148949248,240.33600158691405,236.0804882789033,240.33600158691405,237.74519989013672,
2017-06-06 00:00:00-04:00,243.33999633789062,243.97999572753906,243.1199951171875,243.2100067138672,50375400,244.94288747300254,240.51350173950195,236.08411600600135,240.51350173950195,237.93220001220703,
2017-06-07 00:00:00-04:00,243.60000610351562,243.9199981689453,242.8300018310547,243.66000366210938,54144300,245.33684401812042,240.7245018005371,236.11215958295378,240.7245018005371,238.13300018310548,
2017-06-08 00:00:00-04:00,243.77000427246094,244.3300018310547,243.1699981689453,243.77999877929688,65950700,245.70795951238438,240.92000198364258,236.13204445490078,240.92000198364258,238.30220001220704,
2017-06-09 00:00:00-04:00,244.08999633789062,245.00999450683594,241.9499969482422,243.41000366210938,132256400,245.97532353017797,241.12150192260742,236.26768031503687,241.12150192260742,238.45960021972655,
2017-06-12 00:00:00-04:00,243.1300048828125,243.4199981689453,242.3800048828125,243.36000061035156,86108100,246.18272067513115,241.34050216674805,236.49828365836495,241.34050216674805,238.60100036621094,
2017-06-13 00:00:00-04:00,243.97999572753906,244.61000061035156,243.5800018310547,244.5500030517578,60067000,246.57272669088368,241.55300216674806,236.53327764261243,241.55300216674806,238.7772003173828,
2017-06-14 00:00:00-04:00,244.86000061035156,244.8699951171875,243.2899932861328,244.24000549316406,78602300,246.86773141484366,241.76100234985353,236.6542732848634,241.76100234985353,238.955400390625,
2017-06-15 00:00:00-04:00,242.67999267578125,243.91000366210938,242.36000061035156,243.77000427246094,66464900,246.4981427969089,242.15850219726562,237.81886159762234,242.15850219726562,239.12120056152344,
2017-06-16 00:00:00-04:00,242.77000427246094,242.8300018310547,241.6300048828125,242.63999938964844,84553100,245.97418339630394,242.452001953125,238.92982050994607,242.452001953125,239.27840057373047,
2017-06-19 00:00:00-04:00,243.58999633789062,244.72999572753906,243.47999572753906,244.66000366210938,65123800,245.83476818925683,242.76950225830078,239.70423632734472,242.76950225830078,239.46280059814453,
2017-06-20 00:00:00-04:00,244.25,244.25999450683594,242.99000549316406,243.00999450683594,56906400,245.60046994769877,242.94400177001953,240.28753359234028,242.94400177001953,239.6190005493164,
2017-06-21 00:00:00-04:00,243.4600067138672,243.58999633789062,242.41000366210938,242.9499969482422,55977600,245.37047002380385,243.08900146484376,240.80753290588368,243.08900146484376,239.77120056152344,
2017-06-22 00:00:00-04:00,242.9600067138672,243.52999877929688,242.63999938964844,242.83999633789062,44148100,245.1682482129524,243.20050125122071,241.23275428948904,243.20050125122071,239.9268005371094,
2017-06-23 00:00:00-04:00,242.91000366210938,243.50999450683594,242.47000122070312,243.1300048828125,66986800,245.11736930788965,243.26900177001954,241.42063423214944,243.26900177001954,240.10880065917968,
2017-06-26 00:00:00-04:00,243.89999389648438,244.3800048828125,243.0500030517578,243.2899932861328,56700500,245.04464511220235,243.3480010986328,241.65135708506327,243.3480010986328,240.32440063476562,
2017-06-27 00:00:00-04:00,243.0399932861328,243.3800048828125,241.30999755859375,241.3300018310547,82247700,245.07635389922336,243.33950119018556,241.60264848114775,243.33950119018556,240.45960052490236,
2017-06-28 00:00:00-04:00,242.5,243.72000122070312,242.22999572753906,243.49000549316406,70042600,244.93115884066327,243.44200134277344,241.9528438448836,243.44200134277344,240.65200073242187,
2017-06-29 00:00:00-04:00,243.66000366210938,243.72000122070312,239.9600067138672,241.35000610351562,106949700,245.10076395203677,243.34150161743165,241.58223928282652,243.34150161743165,240.81020080566407,
2017-06-30 00:00:00-04:00,242.27999877929688,242.7100067138672,241.5800018310547,241.8000030517578,86820700,245.0646393633991,243.22300186157227,241.38136435974545,243.22300186157227,240.9394009399414,
2017-07-03 00:00:00-04:00,242.8800048828125,243.3800048828125,242.2100067138672,242.2100067138672,39153800,244.99154308652473,243.1340019226074,241.2764607586901,243.1340019226074,241.09180114746093,
2017-07-05 00:00:00-04:00,242.6300048828125,243.00999450683594,241.6999969482422,242.77000427246094,54427600,244.9761634457713,243.11200180053712,241.24784015530292,243.11200180053712,241.20380126953125,
2017-07-06 00:00:00-04:00,241.88999938964844,242.02999877929688,240.33999633789062,240.5500030517578,65400800,245.12258700411843,242.95650177001954,240.79041653592066,242.95650177001954,241.24380126953125,
2017-07-07 00:00:00-04:00,241.2100067138672,242.27999877929688,240.55999755859375,242.11000061035156,57972300,245.03417196819592,242.87300186157228,240.71183175494863,242.87300186157228,241.31800140380858,
2017-07-10 00:00:00-04:00,242.11000061035156,242.8000030517578,241.75999450683594,242.3699951171875,36663300,244.97781102032988,242.82100143432618,240.66419184832247,242.82100143432618,241.39340118408202,
2017-07-11 00:00:00-04:00,242.3699951171875,242.5500030517578,240.85000610351562,242.19000244140625,50354600,244.92122316929667,242.76250152587892,240.60377988246117,242.76250152587892,241.47560119628906,
2017-07-12 00:00:00-04:00,243.3000030517578,244.1999969482422,243.3000030517578,244.00999450683594,59610400,244.8120302096077,242.73550109863282,240.65897198765794,242.73550109863282,241.58220123291017,
2017-07-13 00:00:00-04:00,244.02000427246094,244.5500030517578,243.75999450683594,244.4199981689453,39471600,244.84984478456556,242.74450073242187,240.63915668027818,242.74450073242187,241.69520111083983,
2017-07-14 00:00:00-04:00,244.4199981689453,245.97000122070312,244.30999755859375,245.55999755859375,60262700,245.2518903234531,242.83400039672853,240.41611047000396,242.83400039672853,241.83680114746093,
2017-07-17 00:00:00-04:00,245.47000122070312,245.91000366210938,245.3300018310547,245.52999877929688,33531900,245.67674839931829,242.97850036621094,240.2802523331036,242.97850036621094,241.97220123291015,
2017-07-18 00:00:00-04:00,245.05999755859375,245.72000122070312,244.6699981689453,245.66000366210938,42742500,245.89006354669718,243.02850036621095,240.16693718572472,243.02850036621095,242.0914013671875,
2017-07-19 00:00:00-04:00,246.02000427246094,247.0,246.00999450683594,246.99000549316406,51034300,246.59285815009042,243.22750091552734,239.86214368096427,243.22750091552734,242.2380014038086,
2017-07-20 00:00:00-04:00,247.27999877929688,247.4199981689453,246.47000122070312,247.10000610351562,47135200,247.21458359558875,243.43500137329102,239.65541915099328,243.43500137329102,242.39120147705077,
2017-07-21 00:00:00-04:00,246.44000244140625,246.91000366210938,246.17999267578125,246.8800048828125,82340800,247.70362676009523,243.63700180053712,239.570376840979,243.63700180053712,242.53140167236327,
2017-07-24 00:00:00-04:00,246.7899932861328,246.97999572753906,246.27999877929688,246.82000732421875,46622300,248.11951873716163,243.8215019226074,239.5234851080532,243.8215019226074,242.6802017211914,
2017-07-25 00:00:00-04:00,247.67999267578125,247.8000030517578,247.16000366210938,247.4199981689453,54915600,248.6062190649707,244.02800216674805,239.4497852685254,244.02800216674805,242.84900177001953,
2017-07-26 00:00:00-04:00,247.75,247.7899932861328,247.1300048828125,247.42999267578125,47575400,248.96683998481046,244.33300170898437,239.69916343315828,244.33300170898437,242.9916015625,
2017-07-27 00:00:00-04:00,247.9600067138672,248.0,245.67999267578125,247.1999969482422,70766600,249.3047752702695,244.51850128173828,239.73222729320707,244.51850128173828,243.13400146484375,
2017-07-28 00:00:00-04:00,246.64999389648438,247.05999755859375,246.1300048828125,246.91000366210938,50088400,249.45198422220494,244.79650115966797,240.141018097131,244.79650115966797,243.35580139160157,
2017-07-31 00:00:00-04:00,247.3699951171875,247.47999572753906,246.52999877929688,246.77000427246094,65838700,249.5553378894361,245.0450012207031,240.53466455197014,245.0450012207031,243.55580139160156,
2017-08-01 00:00:00-04:00,247.4600067138672,247.5,246.72000122070312,247.32000732421875,55050400,249.71251245785845,245.3005012512207,240.88849004458297,245.3005012512207,243.73600158691406,
2017-08-02 00:00:00-04:00,247.47000122070312,247.60000610351562,246.3699951171875,247.44000244140625,47211200,249.87587463243005,245.53400115966798,241.1921276869059,245.53400115966798,243.89440155029297,
2017-08-03 00:00:00-04:00,247.30999755859375,247.33999633789062,246.63999938964844,246.9600067138672,40856000,249.54475043741954,245.85450134277343,242.16425224812733,245.85450134277343,244.03260162353516,
2017-08-04 00:00:00-04:00,247.52000427246094,247.7899932861328,246.97000122070312,247.41000366210938,60191800,249.41795431992742,246.11950149536133,242.82104867079525,246.11950149536133,244.16860168457032,
2017-08-07 00:00:00-04:00,247.49000549316406,247.8699951171875,247.3699951171875,247.8699951171875,31995000,249.26621241984543,246.39450149536134,243.52279057087725,246.39450149536134,244.29080169677735,
2017-08-08 00:00:00-04:00,247.50999450683594,248.91000366210938,246.8300018310547,247.25999450683594,61719400,248.748525451294,246.64800109863282,244.54747674597164,246.64800109863282,244.40180145263673,
2017-08-09 00:00:00-04:00,246.47000122070312,247.30999755859375,246.05999755859375,247.25,62632600,248.5167313498177,246.81000137329102,245.10327139676434,246.81000137329102,244.5168014526367,
2017-08-10 00:00:00-04:00,246.2899932861328,246.44000244140625,243.6999969482422,243.75999450683594,120479500,248.6912167413556,246.77700119018556,244.86278563901553,246.77700119018556,244.56320129394533,
2017-08-11 00:00:00-04:00,244.02000427246094,244.8000030517578,243.75,244.1199951171875,74869900,248.89972937733825,246.70500106811522,244.5102727588922,246.70500106811522,244.57840118408203,
2017-08-14 00:00:00-04:00,245.58999633789062,246.7899932861328,245.5500030517578,246.5399932861328,73291900,248.88180455018423,246.75550079345703,244.62919703672983,246.75550079345703,244.62580108642578,
2017-08-15 00:00:00-04:00,246.97999572753906,247.0,246.16000366210938,246.50999450683594,55242700,248.86526812641142,246.79800033569336,244.7307325449753,246.79800033569336,244.67620086669922,
2017-08-16 00:00:00-04:00,247.11000061035156,247.57000732421875,246.4499969482422,246.94000244140625,56715500,248.8619110132694,246.79550018310547,244.72908935294154,246.79550018310547,244.75080078125,
2017-08-17 00:00:00-04:00,246.24000549316406,246.60000610351562,243.08999633789062,243.08999633789062,128490400,249.23544547619306,246.59499969482422,243.95455391345538,246.59499969482422,244.73940063476562,
